temp_treat,little_r,little_d,little_b
25-20,0.28014463845975995,0.008737876104989769,0.2888825145647497
25-20,0.2839949469189418,0.013950745678938756,0.29794569259788056
25-20,0.2761377826873601,0.009296817721298409,0.28543460040865853
25-20,0.27739081043174607,0.016051101878421375,0.2934419123101675
25-20,0.27849444268087375,0.012136702745199849,0.2906311454260736
25-20,0.2809775557157144,0.009429613700781683,0.2904071694164961
25-20,0.2794922842605101,0.013150009807389503,0.2926422940678996
25-20,0.2764454261904723,0.012601341829664523,0.28904676802013685
25-20,0.28068134937377337,0.008821472153511702,0.28950282152728507
25-20,0.28114962216203254,0.010957273230638602,0.29210689539267115
25-20,0.28010758396948243,0.007881195016416348,0.2879887789858988
25-20,0.278520377287503,0.013985798516456288,0.2925061758039593
25-20,0.2768601020153104,0.01110550293773055,0.28796560495304097
25-20,0.2838620256919317,0.008020176021780075,0.29188220171371176
25-20,0.2817441280103906,0.012758751357317955,0.2945028793677086
25-20,0.2811106700262436,0.010852307165884357,0.291962977192128
25-20,0.2839796514624189,0.01072552933391821,0.2947051807963371
25-20,0.280961322640492,0.015889033686442254,0.29685035632693424
25-20,0.2791865645844112,0.007909906210814707,0.28709647079522593
25-20,0.28059156900806154,0.012288817561789275,0.2928803865698508
25-20,0.28133280529663635,0.010400810647131446,0.2917336159437678
25-20,0.28221518797214107,0.015114673306936686,0.29732986127907773
25-20,0.2795530511137081,0.008687746887900884,0.28824079800160896
25-20,0.2804994936995325,0.009170879284489626,0.2896703729840221
25-20,0.2790370241981509,0.008882314366665181,0.2879193385648161
25-20,0.28149838436905283,0.014351001157687074,0.2958493855267399
25-20,0.2753740062868567,0.006717177104501363,0.2820911833913581
25-20,0.27716219375369716,0.011876908665566337,0.2890391024192635
25-20,0.2774431981954686,0.01704608059632743,0.29448927879179604
25-20,0.27755552031325537,0.009212191161375196,0.28676771147463054
25-20,0.27889676554849435,0.01410995216598208,0.29300671771447645
25-20,0.2781100360597147,0.012282043405844921,0.2903920794655596
25-20,0.2817644569018414,0.008068494653406838,0.28983295155524824
25-20,0.28075252001201084,0.012086789435572329,0.2928393094475832
25-20,0.28117502894790775,0.008137297873065082,0.28931232682097285
25-20,0.2780618920036464,0.012337216347303274,0.2903991083509497
25-20,0.27932906272961977,0.012090169579637043,0.2914192323092568
25-20,0.282080212832474,0.01135968822318217,0.29343990105565615
25-20,0.28256873669486493,0.009610505925923711,0.29217924262078865
25-20,0.27789628538461725,0.011527095518986633,0.28942338090360387
25-20,0.27797816546675286,0.011481539218553922,0.2894597046853068
25-20,0.27950657202520135,0.011535515862462894,0.2910420878876642
25-20,0.27706442558105004,0.015749677027056944,0.292814102608107
25-20,0.2805793372410411,0.011802584925611889,0.292381922166653
25-20,0.2799510248591795,0.012309213154537323,0.2922602380137168
25-20,0.28644250007389943,0.012857359201765855,0.29929985927566527
25-20,0.2790981379365067,0.009895736270448457,0.2889938742069551
25-20,0.27720293914901645,0.013195563320792424,0.29039850246980886
25-20,0.2803360807857836,0.01573357945987252,0.2960696602456561
25-20,0.2745647141543961,0.01046257388988259,0.2850272880442787
25-20,0.28082145464236613,0.0077333474394480186,0.28855480208181417
25-20,0.2792594613886027,0.014260813171407854,0.29352027456001056
25-20,0.2770860885622245,0.009487505147434667,0.2865735937096592
25-20,0.2775269226276667,0.01297614197685754,0.29050306460452424
25-20,0.28276021672655993,0.01512923711413853,0.2978894538406985
25-20,0.2814132335416098,0.009351786135451977,0.29076501967706175
25-20,0.27851773205314273,0.008773275607926744,0.28729100766106946
25-20,0.28130049053681183,0.008949771320126084,0.2902502618569379
25-20,0.2780898034712634,0.011379167841154931,0.28946897131241833
25-20,0.2810002474722159,0.010034469012292298,0.29103471648450824
25-20,0.27952093540045386,0.01251147952873205,0.2920324149291859
25-20,0.28297134337596774,0.010519721747018042,0.2934910651229858
25-20,0.2782746705343436,0.011288790219034011,0.28956346075337763
25-20,0.2825468202440681,0.01830973988043938,0.30085656012450746
25-20,0.277400010620627,0.01013094584978418,0.2875309564704112
25-20,0.28046114815154743,0.012090911983306432,0.29255206013485385
25-20,0.2812246730231987,0.012420827646785575,0.2936455006699843
25-20,0.2778410366691437,0.010362839254263928,0.2882038759234077
25-20,0.2783119925188647,0.014360400569416528,0.2926723930882812
25-20,0.2804360505828219,0.012471078755102444,0.29290712933792434
25-20,0.276620519583922,0.013813730701672387,0.2904342502855944
25-20,0.27679527681849375,0.011285836575998747,0.2880811133944925
25-20,0.28018371680158327,0.012083684983308307,0.2922674017848916
25-20,0.27996018712619747,0.015062159980450872,0.2950223471066483
25-20,0.2791184602309607,0.013245259344662585,0.2923637195756233
25-20,0.28064368079843544,0.01689902575888829,0.29754270655732373
25-20,0.27704144962993205,0.012846244331414847,0.2898876939613469
25-20,0.28037111758684025,0.011517974313284008,0.29188909190012424
25-20,0.27955740850879424,0.011987787708909056,0.2915451962177033
25-20,0.2779527136658838,0.012055188829838774,0.29000790249572256
25-20,0.2798258377037759,0.01098089360268914,0.29080673130646506
25-20,0.2816549126437267,0.011934208822528573,0.29358912146625527
25-20,0.2772087831153332,0.0078664150331011,0.2850751981484343
25-20,0.2793524292536178,0.012143891052965337,0.2914963203065831
25-20,0.2791746837635606,0.010216439035493227,0.2893911227990538
25-20,0.2839727218779657,0.013336025074950773,0.2973087469529165
25-20,0.27897786042154166,0.009208726071409669,0.2881865864929513
25-20,0.2774908275072924,0.015326535447793364,0.2928173629550858
25-20,0.2813436754152739,0.01258080961737098,0.29392448503264484
25-20,0.27936528911199765,0.015737465562118337,0.295102754674116
25-20,0.2785519691562225,0.011688448312757116,0.2902404174689796
25-20,0.28151978617843465,0.011533378251745545,0.2930531644301802
25-20,0.27810445049850835,0.015263135242362776,0.29336758574087113
25-20,0.2805968394793983,0.013756577440021314,0.2943534169194196
25-20,0.27446479407579755,0.017679667321533542,0.2921444613973311
25-20,0.2804542074975769,0.00972929593750272,0.2901835034350796
25-20,0.2789972141205798,0.012570285268767415,0.29156749938934723
25-20,0.2808472829612107,0.008854096339000363,0.28970137930021106
25-20,0.28215694942275815,0.007362134560319628,0.2895190839830778
25-20,0.2764400251333835,0.011874557282239427,0.2883145824156229
25-20,0.28005847461451766,0.01217133744122799,0.29222981205574566
25-20,0.2795287467141767,0.01562193963461994,0.29515068634879665
25-20,0.27964703475959235,0.009789788548648766,0.2894368233082411
25-20,0.28253651745204017,0.01204669252686173,0.2945832099789019
25-20,0.279701594310228,0.012490749813592198,0.2921923441238202
25-20,0.27603363560771643,0.012567633098865933,0.28860126870658237
25-20,0.28093769679014824,0.010931989177654065,0.29186968596780233
25-20,0.2810195380844922,0.01402205459278177,0.295041592677274
25-20,0.27970834785789306,0.015682189846252047,0.2953905377041451
25-20,0.27685070650931326,0.008781126829203107,0.2856318333385164
25-20,0.27759495853521715,0.008253102602412358,0.2858480611376295
25-20,0.28035466225758954,0.015181961783589736,0.29553662404117925
25-20,0.27845888636908434,0.011618761023822545,0.29007764739290687
25-20,0.2812912763794556,0.010189220880599974,0.2914804972600556
25-20,0.27597106200170934,0.016601317490964752,0.2925723794926741
25-20,0.2801671639710512,0.010032235210962403,0.2901993991820136
25-20,0.2818171948126661,0.009546235394313242,0.29136343020697936
25-20,0.2800899991747348,0.011105117400594153,0.291195116575329
25-20,0.27738400697644405,0.01388217319783571,0.29126618017427974
25-20,0.27864782958123163,0.015864231972225692,0.2945120615534573
25-20,0.2820864978835333,0.009129878685990188,0.2912163765695235
25-20,0.27730234265149584,0.01276936284789006,0.2900717054993859
25-20,0.27884970824258154,0.015916507766566872,0.29476621600914843
25-20,0.27965489380406217,0.010036392070956652,0.2896912858750188
25-20,0.2812711747097018,0.012811422610662667,0.29408259732036446
25-20,0.2784728662687382,0.010454553511417811,0.288927419780156
25-20,0.2798615999871345,0.008342939541108778,0.28820453952824326
25-20,0.27646453136846283,0.010822199770777832,0.28728673113924064
25-20,0.2799743319762567,0.012617888418724351,0.29259222039498106
25-20,0.2745166181389166,0.007622365756239542,0.2821389838951561
25-20,0.28101091085097246,0.012240728595550449,0.2932516394465229
25-20,0.2813254804443831,0.010303311981475414,0.29162879242585854
25-20,0.27781499712226276,0.010750476817338993,0.28856547393960175
25-20,0.2811304113625685,0.010014253076898814,0.2911446644394673
25-20,0.27861196390654075,0.013629901987966327,0.29224186589450707
25-20,0.2773865142508939,0.011501046087814135,0.28888756033870805
25-20,0.2824094759453083,0.011436126239137943,0.2938456021844462
25-20,0.2808253222983771,0.01376223374139491,0.294587556039772
25-20,0.28190413990672786,0.010661390224940141,0.292565530131668
25-20,0.2821888389683691,0.016095440603953425,0.2982842795723225
25-20,0.2804086287882209,0.010283092049546812,0.29069172083776773
25-20,0.2782984332642051,0.013452039306627257,0.29175047257083236
25-20,0.27602803689729083,0.007507337355049612,0.28353537425234043
25-20,0.2783232504013749,0.010234047996967477,0.2885572983983424
25-20,0.2802610758922881,0.015535832138293505,0.2957969080305816
25-20,0.2802315871628029,0.009653880114043691,0.28988546727684655
25-20,0.27725285706276,0.00970976023032586,0.28696261729308586
25-20,0.27853717385105664,0.008751537031791448,0.2872887108828481
25-20,0.27747825174172336,0.011000241966771455,0.2884784937084948
25-20,0.28128424051788936,0.008310724156625674,0.289594964674515
25-20,0.27818207855174615,0.011497976013981108,0.28968005456572726
25-20,0.2797457631414872,0.009594701587655696,0.2893404647291429
25-20,0.28179244727829594,0.009681093426767342,0.29147354070506326
25-20,0.27727353641929064,0.01120515406875182,0.2884786904880425
25-20,0.2777126593808632,0.01264842059489877,0.290361079975762
25-20,0.2789682965616577,0.012283940645424426,0.29125223720708215
25-20,0.2805741293513861,0.008779871145959997,0.2893540004973461
25-20,0.27709498660991166,0.01071668076397828,0.28781166737388997
25-20,0.28255534667392207,0.011869656758725346,0.29442500343264744
25-20,0.27911236664643646,0.012878721402391175,0.2919910880488276
25-20,0.279508588161859,0.014118217540934688,0.29362680570279365
25-20,0.27662826676285246,0.013819151335187333,0.2904474180980398
25-20,0.28048280549852356,0.015352174534045759,0.2958349800325693
25-20,0.28068692999236033,0.01138912120509858,0.29207605119745894
25-20,0.27642132519771334,0.00923406960578042,0.2856553948034938
25-20,0.28154707867832096,0.01052621610922066,0.2920732947875416
25-20,0.28064252204782275,0.01226653163316291,0.2929090536809857
25-20,0.27904575086630823,0.013093103523703728,0.29213885439001197
25-20,0.2841929219742012,0.013579350367952962,0.29777227234215414
25-20,0.28105725061091785,0.013088089795160768,0.29414534040607865
25-20,0.278722160156745,0.009026909317173464,0.2877490694739185
25-20,0.27697038362282367,0.011675401291260067,0.2886457849140837
25-20,0.2821328960057483,0.011645908611652645,0.29377880461740097
25-20,0.28008303999898976,0.012639833518986152,0.29272287351797593
25-20,0.2800573926482782,0.01347804585853063,0.29353543850680885
25-20,0.27856325373571683,0.012448206356075152,0.29101146009179196
25-20,0.2794368346407142,0.0122776153420638,0.291714449982778
25-20,0.28017137301370626,0.010807736612564576,0.2909791096262708
25-20,0.2789295033403887,0.01247958166354636,0.29140908500393503
25-20,0.2796761608067759,0.009020513962121848,0.2886966747688977
25-20,0.28346538309882513,0.008204829524733429,0.2916702126235586
25-20,0.28000926877649934,0.014271210028727315,0.2942804788052267
25-20,0.27811552857203387,0.010396747239221604,0.2885122758112555
25-20,0.2770187798112522,0.010675630006226889,0.2876944098174791
25-20,0.278459338015254,0.010812545334646928,0.28927188334990095
25-20,0.28091441230360314,0.013553620598156832,0.29446803290176
25-20,0.28326518996068467,0.01057959240049503,0.2938447823611797
25-20,0.276360961393144,0.013690882933969785,0.2900518443271138
25-20,0.2770285863929003,0.01369706760121341,0.2907256539941137
25-20,0.2821124083374358,0.012440980732904002,0.2945533890703398
25-20,0.2760947546388106,0.009663643152058116,0.28575839779086876
25-20,0.2789651743889473,0.009140263996538538,0.28810543838548586
25-20,0.2828682555412663,0.01371340850212864,0.296581664043395
25-20,0.28140723715824395,0.012729348248111491,0.29413658540635546
25-20,0.2804022871085879,0.01057021285680791,0.2909724999653958
25-20,0.2778530361656715,0.010092154723228608,0.2879451908889001
25-20,0.27618314507434844,0.009411953638941983,0.2855950987132904
25-20,0.27610336169842836,0.009197714950336649,0.28530107664876503
25-20,0.27987007890492777,0.009787207851693017,0.2896572867566208
25-20,0.27993448013370165,0.011666939562500547,0.2916014196962022
25-20,0.27792431153487906,0.008606567301786211,0.2865308788366653
25-20,0.2769768469606182,0.01167108891765914,0.2886479358782773
25-20,0.28359068551128236,0.009304529677627982,0.2928952151889103
25-20,0.2768590493847406,0.012217144367783608,0.2890761937525242
25-20,0.279469754807346,0.012729110259837046,0.292198865067183
25-20,0.281685881349668,0.010129248934967531,0.2918151302846355
25-20,0.274882482673912,0.016261408152730597,0.2911438908266426
25-20,0.278340946582098,0.012746802658463726,0.29108774924056174
25-20,0.27563350639852613,0.01052727856635011,0.28616078496487624
25-20,0.27479195019378744,0.011600200822401326,0.28639215101618876
25-20,0.2784089862312136,0.00865436775353956,0.28706335398475313
25-20,0.27910196837438483,0.011582621967843477,0.2906845903422283
25-20,0.2800271413007766,0.009397294135160774,0.2894244354359374
25-20,0.28049945224910827,0.011774280130326584,0.2922737323794349
25-20,0.277742208665389,0.013734974730695395,0.2914771833960844
25-20,0.27687944598412395,0.008992784717853997,0.2858722307019779
25-20,0.27709905788207084,0.012533522873418548,0.28963258075548937
25-20,0.28074191913278684,0.01072898431491357,0.29147090344770044
25-20,0.2798768556879737,0.013600218614033877,0.2934770743020076
25-20,0.27813540632900596,0.017454689369896276,0.29559009569890227
25-20,0.2759493486556536,0.012524614668096321,0.28847396332374997
25-20,0.28189202610486674,0.0122603313984987,0.29415235750336544
25-20,0.27834881268530914,0.010810436108534995,0.28915924879384414
25-20,0.28177614006517054,0.010700579155665484,0.292476719220836
25-20,0.27977392580352795,0.010521643257394932,0.29029556906092285
25-20,0.28016523468926724,0.01164242266254438,0.29180765735181163
25-20,0.2780357188935805,0.01272293217423149,0.29075865106781196
25-20,0.27865693009073084,0.009269620069982267,0.2879265501607131
25-20,0.27960984147157203,0.011399160764146444,0.29100900223571846
25-20,0.27702283170909525,0.007968316890603021,0.28499114859969826
25-20,0.27500647272166107,0.009237014915181715,0.28424348763684276
25-20,0.2789328052162465,0.01262146800421444,0.29155427322046096
25-20,0.2795636601702594,0.015552185015647025,0.29511584518590644
25-20,0.28024443785656916,0.008713507288718484,0.28895794514528766
25-20,0.27718305960855316,0.009072612663695214,0.28625567227224835
25-20,0.2765454135574361,0.013127716808727357,0.2896731303661635
25-20,0.2793028509229595,0.01065739727664395,0.2899602481996034
25-20,0.2814235456682849,0.013183059432677013,0.2946066051009619
25-20,0.28292757194300566,0.008082722956728848,0.2910102948997345
25-20,0.27603000858068066,0.011419461623842346,0.287449470204523
25-20,0.2785288858104391,0.01267916599160843,0.29120805180204756
25-20,0.2790355241162238,0.009866117361975235,0.288901641478199
25-20,0.2781327993348462,0.010341763928997943,0.28847456326384413
25-20,0.2801107425370934,0.012117658063817007,0.2922284006009104
25-20,0.28031395719620283,0.011214271445333303,0.29152822864153616
25-20,0.2822729240808572,0.012095971997958569,0.2943688960788158
25-20,0.2773138677399054,0.010043791486697652,0.28735765922660306
25-20,0.2815793047415937,0.010828071599844991,0.2924073763414387
25-20,0.2767679155632338,0.014372127589895384,0.2911400431531292
25-20,0.2805745464193674,0.015118515236953733,0.29569306165632114
25-20,0.28017845122088864,0.013279069252836936,0.2934575204737256
25-20,0.2763898656233019,0.012460264268880576,0.2888501298921825
25-20,0.28125422740912487,0.013385438280188348,0.2946396656893132
25-20,0.283007762087645,0.0107944286980075,0.2938021907856525
25-20,0.2821334555808565,0.00991201976853907,0.29204547534939557
25-20,0.2778984160258329,0.00914863778105504,0.2870470538068879
25-20,0.2811952050211623,0.013838650440467233,0.2950338554616295
25-20,0.2772978767549748,0.012805470672410921,0.29010334742738575
25-20,0.27902485370164215,0.009894016164259428,0.2889188698659016
25-20,0.28132169273136204,0.01064607565447474,0.29196776838583677
25-20,0.2806463809146723,0.0152319872923375,0.2958783682070098
25-20,0.27571611874823526,0.0111148994690843,0.28683101821731954
25-20,0.27702902494900494,0.013901748320480769,0.2909307732694857
25-20,0.2781110495246893,0.011352042660359276,0.28946309218504856
25-20,0.2811164623233403,0.017244286125651223,0.2983607484489915
25-20,0.2790943638625752,0.01212839324886667,0.29122275711144185
25-20,0.2781344257064903,0.011806887994572038,0.2899413137010623
25-20,0.2749534889268502,0.009360268411404563,0.28431375733825476
25-20,0.2807261399857395,0.010127236638008921,0.2908533766237484
25-20,0.28202566402941637,0.011572966677767516,0.2935986307071839
25-20,0.2777653185260487,0.009326868613342634,0.28709218713939133
25-20,0.2812106604247829,0.012332695650975757,0.29354335607575865
25-20,0.28222697827616305,0.0153001379105799,0.29752711618674293
25-20,0.2775613329723714,0.01648765273046724,0.29404898570283866
25-20,0.27456217121345466,0.015044013093870129,0.28960618430732477
25-20,0.2800044515576396,0.01801110540272723,0.2980155569603668
25-20,0.27928145409301003,0.011255425459818079,0.2905368795528281
25-20,0.2781788033189539,0.01636254018690359,0.2945413435058575
25-20,0.2834736110894133,0.011517043742709062,0.2949906548321224
25-20,0.2804872367259221,0.010713078338878234,0.2912003150648003
25-20,0.275930327072309,0.009329211297619452,0.28525953836992846
25-20,0.2792160656455828,0.009459597385960888,0.2886756630315437
25-20,0.28044234216186825,0.010890344893198706,0.291332687055067
25-20,0.2783068641361025,0.010578380609213251,0.28888524474531574
25-20,0.2812287241258441,0.010259417893823971,0.29148814201966805
25-20,0.27933658218199486,0.01299582459021965,0.2923324067722145
25-20,0.28017430152690115,0.01044932385658461,0.29062362538348574
25-20,0.27682934235085693,0.010550467034840099,0.287379809385697
25-20,0.2783829722961579,0.009021456670513977,0.28740442896667184
25-20,0.28086940826883006,0.014826241402525205,0.29569564967135525
25-20,0.27659576941293373,0.013975069876211419,0.2905708392891452
25-20,0.27760032503093846,0.012701216525582645,0.2903015415565211
25-20,0.2803045430405264,0.008997611352644763,0.28930215439317114
25-20,0.2789302626866696,0.00799586965403206,0.28692613234070163
25-20,0.28275404428550516,0.013884344895233297,0.2966383891807385
25-20,0.2760336924763126,0.013291712043429129,0.2893254045197417
25-20,0.2799920027518997,0.013010095814941385,0.2930020985668411
25-20,0.28147960950034495,0.013704065330085372,0.29518367483043034
25-20,0.2771832235105544,0.009861950292009833,0.2870451738025642
25-20,0.2810045967903798,0.017273978025544073,0.2982785748159239
25-20,0.2787665101991571,0.007879537929245848,0.28664604812840294
25-20,0.27783432764996646,0.0094170803485662,0.28725140799853266
25-20,0.28196247572925515,0.008370433037284459,0.2903329087665396
25-20,0.27927741459521777,0.011098090677051373,0.29037550527226913
25-20,0.2794407178454656,0.01222553794591586,0.29166625579138145
25-20,0.2802404856832811,0.012296334376917142,0.2925368200601982
25-20,0.27627921825368024,0.013107888311666257,0.2893871065653465
25-20,0.27670147803505174,0.012463920701734618,0.28916539873678637
25-20,0.27640576964927344,0.010415449997974006,0.28682121964724744
25-20,0.28361971638622063,0.011813624207880803,0.2954333405941014
25-20,0.2821596104336438,0.0170781385324851,0.29923774896612887
25-20,0.2794758249273169,0.011608238901451993,0.2910840638287689
25-20,0.27851742002501484,0.012372574284846444,0.2908899943098613
25-20,0.27908337122925797,0.012818370291745484,0.29190174152100345
25-20,0.28169175691012244,0.0162711390816217,0.29796289599174414
25-20,0.28435166717340993,0.010339945073147505,0.29469161224655743
25-20,0.2750917828038137,0.011649367731182185,0.2867411505349959
25-20,0.28139325104002,0.015077560935293916,0.2964708119753139
25-20,0.28131853535490725,0.008273443497125919,0.2895919788520332
25-20,0.27834229175118397,0.008204477200079871,0.28654676895126385
25-20,0.2761198217158203,0.008230426795500498,0.2843502485113208
25-20,0.27681094278623536,0.010172603659930238,0.2869835464461656
25-20,0.2796713187558826,0.015261848589918772,0.29493316734580133
25-20,0.28018890731304363,0.010257299319399404,0.290446206632443
25-20,0.284050117571447,0.012479037701563292,0.29652915527301027
25-20,0.28034178369543616,0.008448428080868514,0.2887902117763047
25-20,0.27927812953890413,0.01365108833614357,0.2929292178750477
25-20,0.2772313343844055,0.010772321849513766,0.28800365623391927
25-20,0.2740627164500524,0.011905642825191205,0.2859683592752436
25-20,0.2793577896360945,0.010195741956285524,0.28955353159238
25-20,0.2791780419211922,0.011332975721456112,0.2905110176426483
25-20,0.2786178033670248,0.010731001365739097,0.2893488047327639
25-20,0.2778487919164248,0.013727527391238949,0.29157631930766376
25-20,0.2782565878263229,0.009778941647844704,0.2880355294741676
25-20,0.27902312112476413,0.014827069513095918,0.29385019063786005
25-20,0.27829631335294136,0.007904469835807115,0.2862007831887485
25-20,0.2827223267273049,0.01006841766542965,0.29279074439273456
25-20,0.2771139371287215,0.013400362086805867,0.2905142992155274
25-20,0.27933146981678275,0.011649114574701379,0.2909805843914841
25-20,0.27874230360166036,0.010522728434593811,0.28926503203625414
25-20,0.2776648416696869,0.014239291062537626,0.29190413273222454
25-20,0.27950098649735344,0.008571493455081625,0.28807247995243507
25-20,0.28198094322544537,0.01238619113489733,0.2943671343603427
25-20,0.27781129490278944,0.007948476685163004,0.28575977158795246
25-20,0.27886630142526664,0.015763215805119954,0.2946295172303866
25-20,0.2839484385333577,0.010131007711093655,0.29407944624445137
25-20,0.2836110211283837,0.009613433976660386,0.2932244551050441
25-20,0.282028225946315,0.015402659047018975,0.297430884993334
25-20,0.279808361379008,0.010706988290128368,0.2905153496691364
25-20,0.27823560906893247,0.010859927886226497,0.28909553695515894
25-20,0.28052352287233195,0.009056649768789983,0.28958017264112196
25-20,0.28241297995901926,0.011740079664494807,0.29415305962351407
25-20,0.28132017507014406,0.008899158730721264,0.29021933380086534
25-20,0.27974367490960256,0.012149076602634108,0.29189275151223665
25-20,0.28027767653315877,0.012732923781960621,0.2930106003151194
25-20,0.27976506377244625,0.012476083440767637,0.29224114721321387
25-20,0.28205827923849375,0.012618770419169655,0.2946770496576634
25-20,0.2857807240327461,0.014096418487891584,0.2998771425206377
25-20,0.2770405443682615,0.012279203415387935,0.28931974778364944
25-20,0.28088442198236974,0.01530737458433503,0.29619179656670475
25-20,0.28098435791402776,0.01503580822585875,0.2960201661398865
25-20,0.2772138907265779,0.012865498380660412,0.29007938910723835
25-20,0.279728731401888,0.013727624821422101,0.29345635622331007
25-20,0.27894143463781684,0.0101378472437183,0.28907928188153514
25-20,0.28090079091806813,0.009288766626665251,0.2901895575447334
25-20,0.2794435119616794,0.01020788305296786,0.28965139501464726
25-20,0.2805866784967644,0.011487271177972588,0.292073949674737
25-20,0.28038107296802606,0.014638472516642742,0.2950195454846688
25-20,0.28308145702520976,0.010754259396556014,0.29383571642176576
25-20,0.28046505183187914,0.014417759383196335,0.2948828112150755
25-20,0.2783093103944696,0.01158069462622166,0.2898900050206913
25-20,0.2821178191082305,0.007464429690200263,0.2895822487984308
25-20,0.28217324990918036,0.015769080582830768,0.29794233049201113
25-20,0.28276685280268454,0.019217885243949982,0.3019847380466345
25-20,0.27459425987082664,0.013872265351118466,0.2884665252219451
25-20,0.27708035194293185,0.011962412660496366,0.2890427646034282
25-20,0.28018988751433166,0.01059010821153088,0.29077999572586255
25-20,0.280172579752271,0.010531490715859598,0.2907040704681306
25-20,0.28396932221265553,0.010726157840616233,0.2946954800532718
25-20,0.27967392812555786,0.012272807140577251,0.2919467352661351
25-20,0.2758772627711215,0.014755689463853305,0.2906329522349748
25-20,0.2805946263123079,0.013825184020808335,0.29441981033311626
25-20,0.2789607032282514,0.015643775882843512,0.2946044791110949
25-20,0.28074598178830007,0.011693898304580147,0.29243988009288024
25-20,0.27960099339623395,0.011371129575030517,0.29097212297126446
25-20,0.28255344767570645,0.01501864907581224,0.2975720967515187
25-20,0.27740679382126915,0.008870961798817354,0.2862777556200865
25-20,0.2765513604755172,0.01424796415916027,0.2907993246346775
25-20,0.2789398264881367,0.009801856225277659,0.2887416827134144
25-20,0.2790294027964494,0.012528023692705252,0.2915574264891546
25-20,0.2796272319136903,0.011347094057656451,0.29097432597134676
25-20,0.2817541351230278,0.00983961830332806,0.2915937534263559
25-20,0.2777291004826608,0.011420009522213623,0.2891491100048744
25-20,0.28207665329832965,0.011101342379605625,0.2931779956779353
25-20,0.2772251021519723,0.012268648300005363,0.28949375045197767
25-20,0.2815427063645608,0.006482096294637837,0.28802480265919866
25-20,0.2800660433650236,0.011276458053349543,0.29134250141837315
25-20,0.27518521948207236,0.011342397945446886,0.28652761742751925
25-20,0.2761067225683028,0.01262288966872796,0.28872961223703075
25-20,0.27789344953943346,0.012889429353464864,0.29078287889289833
25-20,0.2765878452814232,0.008139817914448875,0.2847276631958721
25-20,0.27481145546360847,0.009791817189363162,0.28460327265297164
25-20,0.27796798229300274,0.017893967365254046,0.2958619496582568
25-20,0.28103025125466946,0.009132985038796646,0.29016323629346613
25-20,0.2789470137946389,0.010855936257709926,0.2898029500523488
25-20,0.2827006437088257,0.01021972934652076,0.29292037305534646
25-20,0.27787784245858,0.01183022724424473,0.2897080697028247
25-20,0.27783200813880554,0.007639566700417835,0.28547157483922336
25-20,0.28330205770559735,0.014019721727720938,0.2973217794333183
25-20,0.2786803890292026,0.008334426094425142,0.28701481512362775
25-20,0.2797575991486903,0.010738268252060677,0.290495867400751
25-20,0.2811101331248269,0.01457638307661736,0.29568651620144426
25-20,0.27708187270046586,0.014811181418443065,0.2918930541189089
25-20,0.28357735560165404,0.014718630339026444,0.29829598594068046
25-20,0.28379134181790067,0.012172372872945026,0.2959637146908457
25-20,0.27730789906308445,0.013830900746736749,0.2911387998098212
25-20,0.28158401411156053,0.017058562694273742,0.2986425768058343
25-20,0.27653981138915507,0.010248884109610971,0.286788695498766
25-20,0.27918569638897095,0.010179117617346889,0.28936481400631786
25-20,0.28125214158469825,0.009101090283580273,0.2903532318682785
25-20,0.2796294190139014,0.012031975634146073,0.2916613946480475
25-20,0.27523525283983713,0.00956470023585395,0.28479995307569106
25-20,0.2793573434884037,0.00890184525205559,0.2882591887404593
25-20,0.2780711137995267,0.010123478756223941,0.28819459255575064
25-20,0.2775754192932056,0.010709218050819902,0.28828463734402554
25-20,0.276384031016624,0.012566302555982236,0.28895033357260624
25-20,0.2823764967993342,0.011759742573153327,0.2941362393724875
25-20,0.2726420608012354,0.013135096970428368,0.28577715777166374
25-20,0.2773378135477053,0.016732295105263733,0.29407010865296906
25-20,0.27988917267943847,0.012807740479896662,0.2926969131593351
25-20,0.2807372065396963,0.010452755567662796,0.2911899621073591
25-20,0.2789679972652339,0.011660348517139499,0.2906283457823734
25-20,0.2837315063395946,0.012866021019552127,0.29659752735914674
25-20,0.2775633979690817,0.013988624089021351,0.29155202205810304
25-20,0.280371022512529,0.01051313179655263,0.2908841543090816
25-20,0.27759391809251166,0.01039860183602829,0.28799251992853997
25-20,0.2787448436038643,0.008023264148702317,0.2867681077525666
25-20,0.2756008092595782,0.012499413625818821,0.288100222885397
25-20,0.28455340738596396,0.013218763019108898,0.29777217040507287
25-20,0.2798648558711232,0.014030137351198976,0.29389499322232215
25-20,0.27603014973481943,0.010489315840578805,0.28651946557539826
25-20,0.27732878497158336,0.01775139492221925,0.29508017989380264
25-20,0.2765327467572962,0.014430486581754286,0.2909632333390505
25-20,0.2826961174241112,0.008358593444767876,0.2910547108688791
25-20,0.2800685288540772,0.010553664786427537,0.29062219364050473
25-20,0.2807438720776326,0.007818087476688617,0.2885619595543212
25-20,0.2796265205964035,0.01281449261054457,0.2924410132069481
25-20,0.27965776261575087,0.016942426706823728,0.2966001893225746
25-20,0.280627448639844,0.011580821100385585,0.2922082697402296
25-20,0.2842562529227886,0.009603295123386622,0.29385954804617526
25-20,0.2812222773713876,0.01300153341605504,0.29422381078744264
25-20,0.28262350690557,0.011121924863804799,0.2937454317693748
